,book_id,title,average_rating,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,ratings_count,authors
5374,5375,"The Secret Diaries of Miss Miranda Cheever (Bevelstoke, #1)",,0,0,0,0,0,0,Julia Quinn
5375,5376,The Constitution of the United States of America,,0,0,0,0,0,0,Founding Fathers
5376,5377,Gustav Klimt: 1862-1918,,0,0,0,0,0,0,Gilles Néret
5377,5378,Under the Volcano,3.0,0,0,2,0,0,2,Malcolm Lowry
5378,5379,Sleep Tight,,0,0,0,0,0,0,Rachel Abbott
5379,5380,"Dinosaurs Before Dark (Magic Tree House, #1)",,0,0,0,0,0,0,"Mary Pope Osborne, Salvatore Murdocca"
5380,5381,Have Space Suit—Will Travel,2.0,0,1,0,0,0,1,Robert A. Heinlein
5381,5382,The Sea Wolf,,0,0,0,0,0,0,Jack London
5382,5383,"Darkest Hour (The Mediator, #4)",,0,0,0,0,0,0,Meg Cabot
5383,5384,Hark! A Vagrant,,0,0,0,0,0,0,Kate Beaton
5384,5385,The Dive From Clausen's Pier,3.3333333333333335,0,0,2,1,0,3,Ann Packer
5385,5386,Death in Venice,4.5,0,0,0,1,1,2,"Thomas Mann, Michael Henry Heim, Michael Cunningham"
5386,5387,The Tibetan Book of Living and Dying,,0,0,0,0,0,0,"Sogyal Rinpoche, Andrew Harvey"
5387,5388,Enchantment,5.0,0,0,0,0,1,1,Orson Scott Card
5388,5389,The Fall of the House of Usher,,0,0,0,0,0,0,Edgar Allan Poe
5389,5390,"The Soldiers of Halla (Pendragon, #10)",,0,0,0,0,0,0,D.J. MacHale
5390,5391,"The Boyfriend List: 15 Guys, 11 Shrink Appointments, 4 Ceramic Frogs and Me, Ruby Oliver (Ruby Oliver, #1)",,0,0,0,0,0,0,E. Lockhart
5391,5392,"Regeneration (Regeneration, #1)",4.0,0,0,0,1,0,1,Pat Barker
5392,5393,"The Initiate (Divergent, #0.2)",,0,0,0,0,0,0,Veronica Roth
5393,5394,Lucky Man,3.0,0,0,1,0,0,1,Michael J. Fox
5394,5395,The Penelopiad,,0,0,0,0,0,0,Margaret Atwood
5395,5396,The Improbable Adventures of Sherlock Holmes,,0,0,0,0,0,0,"John Joseph Adams, Robert J. Sawyer, Stephen King, Michael Moorcock, Sharyn McCrumb, Stephen Baxter, Anne Perry, Barbara Hambly, Tanith Lee, Neil Gaiman, Rob Rogers, Naomi Novik, Anthony Burgess, Dominic Green, Laurie R. King, Barbara Roden, Peter Tremayne, Tim Lebbon, Bradley H. Sinor, Edward D. Hoch, Vonda N. McIntyre, Darrell Schweitzer, Mary Robinette Kowal, H.Paul Jeffers, Geoffrey A. Landis, Amy Myers, Tony Pi, Chris Roberson, Mark Valentine"
5396,5397,The Starter Wife,,0,0,0,0,0,0,Gigi Levangie Grazer
5397,5398,"Fables, Vol. 2: Animal Farm",,0,0,0,0,0,0,"Bill Willingham, Mark Buckingham, Steve Leialoha, James Jean"
5398,5399,The Fire Next Time,5.0,0,0,0,0,1,1,"James     Baldwin, Kıvanç Güney"
5399,5400,Don't Let the Pigeon Stay Up Late!,,0,0,0,0,0,0,Mo Willems
5400,5401,We3,,0,0,0,0,0,0,"Grant Morrison, Frank Quitely"
5401,5402,"Princess in Pink (The Princess Diaries, #5)",,0,0,0,0,0,0,Meg Cabot
5402,5403,"The Coffin Club (Vampire Kisses, #5)",,0,0,0,0,0,0,Ellen Schreiber
5403,5404,Main Street,3.0,0,0,2,0,0,2,Sinclair Lewis
5404,5405,Percy Jackson's Greek Gods (A Percy Jackson and the Olympians Guide),,0,0,0,0,0,0,"Rick Riordan, John Rocco"
5405,5406,"Dairy Queen (Dairy Queen, #1)",,0,0,0,0,0,0,Catherine Gilbert Murdock
5406,5407,Telegraph Avenue,,0,0,0,0,0,0,Michael Chabon
5407,5408,"Undone (Will Trent, #3)",,0,0,0,0,0,0,Karin Slaughter
5408,5409,The Book of Speculation,,0,0,0,0,0,0,Erika Swyler
5409,5410,"Flirt (Anita Blake, Vampire Hunter #18)",,0,0,0,0,0,0,Laurell K. Hamilton
5410,5411,"Inner Harbor (Chesapeake Bay Saga, #3)",,0,0,0,0,0,0,Nora Roberts
5411,5412,"Bite Me (A Love Story, #3)",,0,0,0,0,0,0,Christopher Moore
5412,5413,Zen of Seeing: Seeing/Drawing as Meditation,,0,0,0,0,0,0,Frederick Franck
5413,5414,"Green Rider (Green Rider, #1)",,0,0,0,0,0,0,Kristen Britain
5414,5415,"The Dragonriders of Pern (Dragonriders of Pern, #1-3)",,0,0,0,0,0,0,Anne McCaffrey
5415,5416,"Boy, Snow, Bird",,0,0,0,0,0,0,Helen Oyeyemi
5416,5417,"E is for Evidence (Kinsey Millhone, #5)",,0,0,0,0,0,0,Sue Grafton
5417,5418,"The Social Animal: The Hidden Sources of Love, Character, and Achievement",,0,0,0,0,0,0,David  Brooks
5418,5419,Solar,,0,0,0,0,0,0,Ian McEwan
5419,5420,The Structure of Scientific Revolutions,4.5,0,0,0,1,1,2,Thomas S. Kuhn
5420,5421,Small Island,,0,0,0,0,0,0,Andrea Levy
5421,5422,"A Great Reckoning (Chief Inspector Armand Gamache, #12)",,0,0,0,0,0,0,Louise Penny
5422,5423,The Sky is Falling,2.3333333333333335,0,2,1,0,0,3,Sidney Sheldon
5423,5424,The Fifth Discipline: The Art & Practice of The Learning Organization,,0,0,0,0,0,0,Peter M. Senge
5424,5425,Darkness at Noon,4.5,0,0,0,1,1,2,"Arthur Koestler, Daphne Hardy"
5425,5426,"The Perfect Play (Play by Play, #1)",,0,0,0,0,0,0,Jaci Burton
5426,5427,Straight Talking,3.0,0,0,1,0,0,1,Jane Green
5427,5428,"Dauntless (The Lost Fleet, #1)",,0,0,0,0,0,0,Jack Campbell
5428,5429,"The Curse of Chalion (World of the Five Gods, #1)",,0,0,0,0,0,0,Lois McMaster Bujold
5429,5430,Me & Emma,,0,0,0,0,0,0,Elizabeth Flock
5430,5431,"Chesapeake Blue (Chesapeake Bay Saga, #4)",,0,0,0,0,0,0,Nora Roberts
5431,5432,Ash,,0,0,0,0,0,0,Malinda Lo
5432,5433,"The Burning Land (The Saxon Stories, #5)",,0,0,0,0,0,0,Bernard Cornwell
5433,5434,"Second Helpings (Jessica Darling, #2)",,0,0,0,0,0,0,Megan McCafferty
5434,5435,Diane Arbus: Monograph,,0,0,0,0,0,0,"Diane Arbus, Stan Grossfeld, Doon Arbus, Marvin Israel"
5435,5436,"The Earth, My Butt, and Other Big Round Things",,0,0,0,0,0,0,Carolyn Mackler
5436,5437,Lord Jim,3.0,0,0,1,0,0,1,Joseph Conrad
5437,5438,A Color of His Own,,0,0,0,0,0,0,Leo Lionni
5438,5439,Don't Panic: The Official Hitchhiker's Guide to the Galaxy Companion,5.0,0,0,0,0,1,1,Neil Gaiman
5439,5440,"Things Not Seen (Things, #1)",,0,0,0,0,0,0,Andrew Clements
5440,5441,House,,0,0,0,0,0,0,"Frank E. Peretti, Ted Dekker"
5441,5442,"Vicious (Villains, #1)",,0,0,0,0,0,0,"V.E. Schwab, Victoria Schwab"
5442,5443,"Raise the Titanic! (Dirk Pitt, #4)",5.0,0,0,0,0,1,1,Clive Cussler
5443,5444,The Supernaturalist,,0,0,0,0,0,0,Eoin Colfer
5444,5445,"Queen of Babble in the Big City (Queen of Babble, #2)",,0,0,0,0,0,0,Meg Cabot
5445,5446,Yertle the Turtle and Other Stories,3.5,0,0,1,1,0,2,Dr. Seuss
5446,5447,The Rent Collector,,0,0,0,0,0,0,Camron Wright
5447,5448,Family Matters,4.5,0,0,0,1,1,2,Rohinton Mistry
5448,5449,The Happiest Baby on the Block: The New Way to Calm Crying and Help Your Newborn Baby Sleep Longer,,0,0,0,0,0,0,Harvey Karp
5449,5450,"Until You (Fall Away, #1.5)",,0,0,0,0,0,0,"Penelope Douglas, Nelson Hobbs"
5450,5451,Perahu Kertas,,0,0,0,0,0,0,Dee Lestari
5451,5452,Schooled,,0,0,0,0,0,0,Gordon Korman
5452,5453,It Starts with Food: Discover the Whole30 and Change Your Life in Unexpected Ways,,0,0,0,0,0,0,"Dallas Hartwig, Melissa Hartwig"
5453,5454,Merle's Door: Lessons from a Freethinking Dog,,0,0,0,0,0,0,Ted Kerasote
5454,5455,"Brian's Winter (Brian's Saga, #3)",3.0,0,0,1,0,0,1,Gary Paulsen
5455,5456,How the García Girls Lost Their Accents ,,0,0,0,0,0,0,Julia Alvarez
5456,5457,"Be with Me (Wait for You, #2)",,0,0,0,0,0,0,"J. Lynn, Jennifer L. Armentrout"
5457,5458,"Jo's Boys (Little Women, #3)",,0,0,0,0,0,0,Louisa May Alcott
5458,5459,Home (Myron Bolitar #11),,0,0,0,0,0,0,Harlan Coben
5459,5460,Notes of a Dirty Old Man,4.0,0,0,0,2,0,2,Charles Bukowski
5460,5461,"The Absent One (Department Q, #2)",,0,0,0,0,0,0,"Jussi Adler-Olsen, K.E. Semmel"
5461,5462,The Good Lord Bird,,0,0,0,0,0,0,James McBride
5462,5463,"Greenwitch (The Dark Is Rising, #3)",5.0,0,0,0,0,2,2,Susan Cooper
5463,5464,"The Walking Dead, Vol. 05: The Best Defense",,0,0,0,0,0,0,"Robert Kirkman, Charlie Adlard, Cliff Rathburn"
5464,5465,"Kissed by an Angel/The Power of Love/Soulmates (Kissed by an Angel, #1-3)",,0,0,0,0,0,0,Elizabeth Chandler
5465,5466,"Take a Chance (Rosemary Beach, #7; Chance, #1)",,0,0,0,0,0,0,Abbi Glines
5466,5467,"Portrait of a Spy (Gabriel Allon, #11)",,0,0,0,0,0,0,Daniel Silva
5467,5468,"One Good Turn (Jackson Brodie, #2)",2.0,0,1,0,0,0,1,Kate Atkinson
5468,5469,"Abarat (Abarat, #1)",,0,0,0,0,0,0,Clive Barker
5469,5470,"2061: Odyssey Three (Space Odyssey, #3)",4.5,0,0,0,1,1,2,Arthur C. Clarke
5470,5471,What Got You Here Won't Get You There: How Successful People Become Even More Successful,,0,0,0,0,0,0,"Marshall Goldsmith, Mark Reiter"
5471,5472,"The Walk (The Walk, #1)",,0,0,0,0,0,0,Richard Paul Evans
5472,5473,"Afterlife (Evernight, #4)",,0,0,0,0,0,0,Claudia Gray
5473,5474,Slam,,0,0,0,0,0,0,Nick Hornby
5474,5475,"Dark Triumph (His Fair Assassin, #2)",,0,0,0,0,0,0,Robin LaFevers
5475,5476,The Crossover,,0,0,0,0,0,0,Kwame Alexander
5476,5477,"Edensor (Tetralogi Laskar Pelangi, #3)",,0,0,0,0,0,0,Andrea Hirata
5477,5478,The Line of Beauty,,0,0,0,0,0,0,Alan Hollinghurst
5478,5479,The Rose Garden,,0,0,0,0,0,0,Susanna Kearsley
5479,5480,Monster,,0,0,0,0,0,0,Frank E. Peretti
5480,5481,"The English Assassin (Gabriel Allon, #2)",,0,0,0,0,0,0,Daniel Silva
5481,5482,Chuck Klosterman IV: A Decade of Curious People and Dangerous Ideas,,0,0,0,0,0,0,Chuck Klosterman
5482,5483,The Effective Executive: The Definitive Guide to Getting the Right Things Done (Harperbusiness Essentials),,0,0,0,0,0,0,Peter F. Drucker
5483,5484,"The Wicked + The Divine, Vol. 1: The Faust Act",,0,0,0,0,0,0,"Kieron Gillen, Jamie McKelvie, Matt Wilson, Clayton Cowles"
5484,5485,Innocence,,0,0,0,0,0,0,Dean Koontz
5485,5486,"Dark of the Moon (Virgil Flowers, #1)",,0,0,0,0,0,0,John Sandford
5486,5487,The Law of Attraction: The Basics of the Teachings of Abraham,,0,0,0,0,0,0,"Esther Hicks, Jerry Hicks"
5487,5488,"In The Afterlight (The Darkest Minds, #3)",,0,0,0,0,0,0,Alexandra Bracken
5488,5489,"Goddess Interrupted (Goddess Test, #2)",,0,0,0,0,0,0,Aimee Carter
5489,5490,"Lucinda's Secret (The Spiderwick Chronicles, #3)",,0,0,0,0,0,0,"Holly Black, Tony DiTerlizzi"
5490,5491,"Henry Huggins (Henry Huggins, #1)",3.0,0,0,1,0,0,1,"Beverly Cleary, Tracy Dockray"
5491,5492,Bedtime for Frances,,0,0,0,0,0,0,"Russell Hoban, Garth Williams"
5492,5493,Totto-chan: The Little Girl at the Window,,0,0,0,0,0,0,"Tetsuko Kuroyanagi, Chihiro Iwasaki, Dorothy Britton"
5493,5494,"Half the World (Shattered Sea, #2)",,0,0,0,0,0,0,Joe Abercrombie
5494,5495,When Genius Failed: The Rise and Fall of Long-Term Capital Management,3.0,0,0,1,0,0,1,Roger Lowenstein
5495,5496,Writing Down the Bones: Freeing the Writer Within,5.0,0,0,0,0,1,1,Natalie Goldberg
5496,5497,"Hunters of the Dusk (Cirque Du Freak, #7)",,0,0,0,0,0,0,Darren Shan
5497,5498,"City of Golden Shadow (Otherland, #1)",,0,0,0,0,0,0,Tad Williams
5498,5499,"An Ice Cold Grave (Harper Connelly, #3)",,0,0,0,0,0,0,Charlaine Harris
5499,5500,Jacob Have I Loved,,0,0,0,0,0,0,Katherine Paterson
5500,5501,The Postcard Killers,,0,0,0,0,0,0,"James Patterson, Liza Marklund"
5501,5502,"Kamisama Kiss, Vol. 1",,0,0,0,0,0,0,"Julietta Suzuki, Tomo Kimura"
5502,5503,"Maybe Not (Maybe, #1.5)",,0,0,0,0,0,0,Colleen Hoover
5503,5504,"Black Water (Pendragon, #5)",,0,0,0,0,0,0,D.J. MacHale
5504,5505,"Five Little Pigs (Hercule Poirot, #24)",5.0,0,0,0,0,1,1,Agatha Christie
5505,5506,Embassytown,,0,0,0,0,0,0,China Miéville
5506,5507,By the Light of the Moon,,0,0,0,0,0,0,Dean Koontz
5507,5508,"Sherlock Holmes: The Complete Novels and Stories, Volume I",4.5,0,0,0,1,1,2,Arthur Conan Doyle
5508,5509,"Strong Poison (Lord Peter Wimsey, #6)",,0,0,0,0,0,0,Dorothy L. Sayers
5509,5510,The Far Side Gallery,,0,0,0,0,0,0,Gary Larson
5510,5511,"The Eternity Cure (Blood of Eden, #2)",,0,0,0,0,0,0,Julie Kagawa
5511,5512,"Holiday in Death (In Death, #7)",,0,0,0,0,0,0,J.D. Robb
5512,5513,"Thief (Love Me with Lies, #3)",,0,0,0,0,0,0,Tarryn Fisher
5513,5514,Between a Rock and a Hard Place,,0,0,0,0,0,0,Aron Ralston
5514,5515,"Legend (The Drenai Saga, #1)",,0,0,0,0,0,0,David Gemmell
5515,5516,"Three Times Lucky (Tupelo Landing, #1)",,0,0,0,0,0,0,Sheila Turnage
5516,5517,"Every Boy's Got One (Boy, #3)",3.5,0,0,1,1,0,2,Meg Cabot
5517,5518,Small Sacrifices: A True Story of Passion and Murder,,0,0,0,0,0,0,Ann Rule
5518,5519,The Guest Room,,0,0,0,0,0,0,Chris Bohjalian
5519,5520,All My Friends Are Dead,,0,0,0,0,0,0,"Avery Monsen, Jory John"
5520,5521,"The Six Sacred Stones (Jack West Jr, #2)",,0,0,0,0,0,0,Matthew Reilly
5521,5522,"Rising Tides (Chesapeake Bay Saga, #2)",,0,0,0,0,0,0,Nora Roberts
5522,5523,"Bleach, Volume 15",,0,0,0,0,0,0,Tite Kubo
5523,5524,Cash,3.0,0,0,1,0,0,1,"Johnny Cash, Patrick   Carr"
5524,5525,A Stranger In The Mirror,2.6666666666666665,0,1,2,0,0,3,Sidney Sheldon
5525,5526,Flush,,0,0,0,0,0,0,Carl Hiaasen
5526,5527,Out of Africa,4.0,0,0,0,1,0,1,"Isak Dinesen, Karen Blixen"
5527,5528,"The Watchman (Elvis Cole, #11; Joe Pike, #1)",,0,0,0,0,0,0,Robert Crais
5528,5529,Antifragile: Things That Gain from Disorder,,0,0,0,0,0,0,Nassim Nicholas Taleb
5529,5530,"From Ashes (From Ashes, #1)",,0,0,0,0,0,0,Molly McAdams
5530,5531,Free Will,,0,0,0,0,0,0,Sam Harris
5531,5532,This Is Where It Ends,,0,0,0,0,0,0,Marieke Nijkamp
5532,5533,"Stray (Shifters, #1)",,0,0,0,0,0,0,Rachel Vincent
5533,5534,A Summer Affair,,0,0,0,0,0,0,Elin Hilderbrand
5534,5535,Liar & Spy,,0,0,0,0,0,0,Rebecca Stead
5535,5536,"Mariel of Redwall (Redwall, #4)",4.0,0,0,0,1,0,1,"Brian Jacques, Gary Chalk"
5536,5537,The Blank Slate: The Modern Denial of Human Nature,,0,0,0,0,0,0,Steven Pinker
5537,5538,The Dreaming Void,,0,0,0,0,0,0,Peter F. Hamilton
5538,5539,"Being Nikki (Airhead, #2)",,0,0,0,0,0,0,Meg Cabot
5539,5540,Antony and Cleopatra,4.0,0,0,0,2,0,2,"William Shakespeare, Cynthia Marshall, Barbara A. Mowat, Paul Werstine"
5540,5541,"Among the Impostors (Shadow Children, #2)",,0,0,0,0,0,0,Margaret Peterson Haddix
5541,5542,"Thirst No. 3: The Eternal Dawn (Thirst, #3)",,0,0,0,0,0,0,Christopher Pike
5542,5543,Addicted,,0,0,0,0,0,0,Zane
5543,5544,"Article 5 (Article 5, #1)",,0,0,0,0,0,0,Kristen Simmons
5544,5545,"And the Band Played On: Politics, People, and the AIDS Epidemic",,0,0,0,0,0,0,"Randy Shilts, William Greider"
5545,5546,"Found in You (Fixed, #2)",,0,0,0,0,0,0,Laurelin Paige
5546,5547,"Midnight Rising (Midnight Breed, #4)",,0,0,0,0,0,0,Lara Adrian
5547,5548,"Kisscut (Grant County, #2)",,0,0,0,0,0,0,Karin Slaughter
5548,5549,It Chooses You,,0,0,0,0,0,0,"Miranda July, Brigitte Sire"
5549,5550,Last Exit to Brooklyn,3.0,0,0,1,0,0,1,"Hubert Selby Jr., Gilbert Sorrentino"
5550,5551,The Feast of the Goat,3.5,0,0,1,1,0,2,"Mario Vargas Llosa, Edith Grossman"
5551,5552,"Drums, Girls & Dangerous Pie (Drums, Girls & Dangerous Pie, #1)",,0,0,0,0,0,0,Jordan Sonnenblick
5552,5553,The First Bad Man,,0,0,0,0,0,0,Miranda July
5553,5554,"To Green Angel Tower, Part 2 (Memory, Sorrow, and Thorn, #3; Part 2)",,0,0,0,0,0,0,Tad Williams
5554,5555,"Jet (Marked Men, #2)",,0,0,0,0,0,0,Jay Crownover
5555,5556,The Sea,4.0,0,0,1,0,1,2,John Banville
5556,5557,Invisible,,0,0,0,0,0,0,"James Patterson, David Ellis"
5557,5558,Mr. Murder,3.0,0,0,1,0,0,1,Dean Koontz
5558,5559,"Changeless (Parasol Protectorate, #2)",,0,0,0,0,0,0,Gail Carriger
5559,5560,The Magic of Recluce (The Saga of Recluce #1),,0,0,0,0,0,0,L.E. Modesitt Jr.
5560,5561,"The Bastard (Kent Family Chronicles, #1)",,0,0,0,0,0,0,John Jakes
5561,5562,"The Last Policeman (The Last Policeman, #1)",,0,0,0,0,0,0,Ben H. Winters
5562,5563,Earth Abides,3.5,0,0,1,1,0,2,George R. Stewart
5563,5564,Thunderhead,,0,0,0,0,0,0,"Douglas Preston, Lincoln Child"
5564,5565,"Allies of the Night (Cirque du Freak, #8)",,0,0,0,0,0,0,Darren Shan
5565,5566,"Dragon Bound (Elder Races, #1)",,0,0,0,0,0,0,Thea Harrison
5566,5567,"Rainbow Valley (Anne of Green Gables, #7)",,0,0,0,0,0,0,L.M. Montgomery
5567,5568,The Colorado Kid (Hard Case Crime #13),2.0,0,1,0,0,0,1,Stephen King
5568,5569,The Monkey's Paw (Oxford Bookworms),,0,0,0,0,0,0,"Diane Mowat, W.W. Jacobs"
5569,5570,Darkness,,0,0,0,0,0,0,John Saul
5570,5571,The Pursuit of Holiness,3.0,0,0,1,0,0,1,"Jerry Bridges, Foster W. Cline, Jim Fay"
5571,5572,"Again the Magic (Wallflowers, #0)",,0,0,0,0,0,0,Lisa Kleypas
5572,5573,Low Country,,0,0,0,0,0,0,Anne Rivers Siddons
5573,5574,Revolution,,0,0,0,0,0,0,Jennifer Donnelly
5574,5575,Halo: The Fall of Reach,4.0,0,0,0,1,0,1,Eric S. Nylund
5575,5576,"Ever After (The Hollows, #11)",,0,0,0,0,0,0,Kim Harrison
5576,5577,Audrey Rose,,0,0,0,0,0,0,Frank De Felitta
5577,5578,The Nix,,0,0,0,0,0,0,Nathan  Hill
5578,5579,"Vanish (Firelight, #2)",,0,0,0,0,0,0,Sophie Jordan
5579,5580,The Calvin and Hobbes Lazy Sunday Book,,0,0,0,0,0,0,Bill Watterson
5580,5581,Carmilla,,0,0,0,0,0,0,J. Sheridan Le Fanu
5581,5582,"Drowned Wednesday (The Keys to the Kingdom, #3)",,0,0,0,0,0,0,Garth Nix
5582,5583,Saving Francesca,,0,0,0,0,0,0,Melina Marchetta
5583,5584,"Avoiding Commitment (Avoiding, #1)",,0,0,0,0,0,0,K.A. Linde
5584,5585,"Confessions of a Murder Suspect (Confessions, #1)",,0,0,0,0,0,0,"James Patterson, Maxine Paetro"
5585,5586,"Y: The Last Man, Vol. 6: Girl on Girl (Y: The Last Man, #6)",4.0,0,0,0,1,0,1,"Brian K. Vaughan, Pia Guerra, Goran Sudžuka, José Marzán Jr."
5586,5587,Skeletons at the Feast,,0,0,0,0,0,0,Chris Bohjalian
5587,5588,"L is for Lawless (Kinsey Millhone, #12)",,0,0,0,0,0,0,Sue Grafton
5588,5589,Milkweed,,0,0,0,0,0,0,Jerry Spinelli
5589,5590,If You Give a Pig a Party,,0,0,0,0,0,0,"Laura Joffe Numeroff, Felicia Bond"
5590,5591,"Virtual Light (Bridge, #1)",,0,0,0,0,0,0,William Gibson
5591,5592,American on Purpose: The Improbable Adventures of an Unlikely Patriot,,0,0,0,0,0,0,Craig Ferguson
5592,5593,Always Looking Up: The Adventures of an Incurable Optimist,,0,0,0,0,0,0,Michael J. Fox
5593,5594,"Nine Rules to Break When Romancing a Rake (Love By Numbers, #1)",,0,0,0,0,0,0,Sarah MacLean
5594,5595,The Lifeboat,,0,0,0,0,0,0,Charlotte Rogan
5595,5596,Quo Vadis,,0,0,0,0,0,0,"Henryk Sienkiewicz, W.S. Kuniczak"
5596,5597,"The Jewel (The Lone City, #1)",,0,0,0,0,0,0,Amy Ewing
5597,5598,"The Fire Within (The Last Dragon Chronicles, #1)",,0,0,0,0,0,0,Chris d'Lacey
5598,5599,"Servant of the Empire (The Empire Trilogy, #2)",,0,0,0,0,0,0,"Raymond E. Feist, Janny Wurts"
5599,5600,"The Hollow (Sign of Seven, #2)",,0,0,0,0,0,0,Nora Roberts
5600,5601,Is Your Mama a Llama?,,0,0,0,0,0,0,"Deborah Guarino, Steven Kellogg"
5601,5602,"After We Collided (After, #2)",,0,0,0,0,0,0,Anna Todd
5602,5603,"Heads in Beds: A Reckless Memoir of Hotels, Hustles, and So-Called Hospitality",,0,0,0,0,0,0,Jacob Tomsky
5603,5604,Confederates in the Attic: Dispatches from the Unfinished Civil War,,0,0,0,0,0,0,Tony Horwitz
5604,5605,"This Book Is Full of Spiders: Seriously, Dude, Don't Touch It (John Dies at the End, #2)",,0,0,0,0,0,0,David Wong
5605,5606,Dali: The Paintings,,0,0,0,0,0,0,"Robert Descharnes, Gilles Néret"
5606,5607,"Seven Deadly Wonders (Jack West Jr, #1)",,0,0,0,0,0,0,Matthew Reilly
5607,5608,"Unleashed (Ross Siblings, #1)",,0,0,0,0,0,0,Cherrie Lynn
5608,5609,"Mistral's Kiss (Merry Gentry, #5)",3.0,0,0,1,0,0,1,Laurell K. Hamilton
5609,5610,The 8th Habit: From Effectiveness to Greatness,,0,0,0,0,0,0,Stephen R. Covey
5610,5611,Desire Unchained (Demonica #2),,0,0,0,0,0,0,Larissa Ione
5611,5612,Cold Fire / Hideaway / The Key to Midnight,,0,0,0,0,0,0,"Dean Koontz, Leigh Nichols"
5612,5613,"I Am Not A Serial Killer (John Cleaver, #1)",,0,0,0,0,0,0,Dan Wells
5613,5614,Eight Hundred Grapes,,0,0,0,0,0,0,Laura Dave
5614,5615,"Welcome to the World, Baby Girl! (Elmwood Springs, #1)",,0,0,0,0,0,0,Fannie Flagg
5615,5616,Filth,,0,0,0,0,0,0,Irvine Welsh
5616,5617,The Girls,4.0,0,0,0,1,0,1,Lori Lansens
5617,5618,"Turbo Twenty-Three (Stephanie Plum, #23)",,0,0,0,0,0,0,Janet Evanovich
5618,5619,The Alibi,,0,0,0,0,0,0,Sandra Brown
5619,5620,A Land More Kind Than Home,,0,0,0,0,0,0,Wiley Cash
5620,5621,"Kristy's Great Idea (The Baby-Sitters Club, #1)",,0,0,0,0,0,0,Ann M. Martin
5621,5622,"Shatterproof (The 39 Clues: Cahills vs. Vespers, #4)",,0,0,0,0,0,0,Roland Smith
5622,5623,Five Days at Memorial: Life and Death in a Storm-Ravaged Hospital,,0,0,0,0,0,0,Sheri  Fink
5623,5624,"The Fifth Woman (Kurt Wallander, #6)",,0,0,0,0,0,0,"Henning Mankell, Steven T. Murray"
5624,5625,The Wordy Shipmates,,0,0,0,0,0,0,Sarah Vowell
5625,5626,Bel-Ami,,0,0,0,0,0,0,"Guy de Maupassant, Douglas Parmée"
5626,5627,A River Runs Through It and Other Stories,5.0,0,0,0,0,1,1,Norman Maclean
5627,5628,The Time in Between,,0,0,0,0,0,0,"María Dueñas, Daniel Hahn"
5628,5629,Paradise,3.6666666666666665,0,1,0,1,1,3,Toni Morrison
5629,5630,Idoru (Bridge #2),4.0,0,0,0,1,0,1,William Gibson
5630,5631,"The Best Man (Blue Heron, #1)",,0,0,0,0,0,0,Kristan Higgins
5631,5632,"Castle in the Air (Howl's Moving Castle, #2)",,0,0,0,0,0,0,Diana Wynne Jones
5632,5633,"A King's Ransom (The 39 Clues: Cahills vs. Vespers, #2)",,0,0,0,0,0,0,Jude Watson
5633,5634,The Poisoner's Handbook: Murder and the Birth of Forensic Medicine in Jazz Age New York,,0,0,0,0,0,0,Deborah Blum
5634,5635,RoomHate,,0,0,0,0,0,0,Penelope Ward
5635,5636,Living Dead Girl,,0,0,0,0,0,0,Elizabeth Scott
5636,5637,The Dhammapada,,0,0,0,0,0,0,"Anonymous, Ananda Maitreya, Thich Nhat Hanh, Balangoda Ananda Maitreya Maitreya"
5637,5638,"Law Man (Dream Man, #3)",,0,0,0,0,0,0,Kristen Ashley
5638,5639,"Deadly Decisions (Temperance Brennan, #3)",,0,0,0,0,0,0,Kathy Reichs
5639,5640,Rising Strong,,0,0,0,0,0,0,Brené Brown
5640,5641,"Speaking from Among the Bones (Flavia de Luce, #5)",,0,0,0,0,0,0,Alan Bradley
5641,5642,Swimsuit,,0,0,0,0,0,0,"James Patterson, Maxine Paetro"
5642,5643,Through Gates of Splendor,,0,0,0,0,0,0,Elisabeth Elliot
5643,5644,"Dirty Red (Love Me with Lies, #2)",,0,0,0,0,0,0,Tarryn Fisher
5644,5645,The Darkest Part of the Forest,,0,0,0,0,0,0,Holly Black
5645,5646,"Dream a Little Dream (Chicago Stars, #4)",,0,0,0,0,0,0,Susan Elizabeth Phillips
5646,5647,تاكسي: حواديت المشاوير,,0,0,0,0,0,0,"خالد الخميسي, Khaled Al Khamissi"
5647,5648,The Samurai's Garden,3.0,0,0,1,0,0,1,Gail Tsukiyama
5648,5649,The Hating Game,,0,0,0,0,0,0,Sally   Thorne
5649,5650,Black-Eyed Susans,,0,0,0,0,0,0,Julia Heaberlin
5650,5651,"Neanderthal Seeks Human (Knitting in the City, #1)",,0,0,0,0,0,0,Penny Reid
5651,5652,"Goliath (Leviathan, #3)",,0,0,0,0,0,0,"Scott Westerfeld, Keith Thompson"
5652,5653,"Reborn! Vol. 01: Reborn Arrives! (Reborn!, #1)",,0,0,0,0,0,0,"Akira Amano, JN Productions, Frances E. Wall"
5653,5654,"Criminal (Will Trent, #6)",,0,0,0,0,0,0,Karin Slaughter
5654,5655,"The Bear and the Dragon (Jack Ryan Universe, #11)",,0,0,0,0,0,0,Tom Clancy
5655,5656,"W is for Wasted (Kinsey Millhone, #23)",,0,0,0,0,0,0,Sue Grafton
